table,dataset,detector,alpha,method,fdp_pooled_mean,fdp_pooled_std,fdp_family_mean,recall_mean,rejections_mean,phi_max_median,loo_mean,n_seeds,source,pooled_bound_eps,pooled_bound_delta,pooled_bound_covered,pooled_bound_eps_stratified
conditional_validity,COCO val,GDino,0.2,per_category_hair drier,0.0,,0.0,0.0,0.0,,0.4508300838478886,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_handbag,0.0789473684210526,,0.0789473684210526,0.0864661654135338,0.5263157894736842,,0.6891730054445189,20,outputs/per_category_table.csv,,,0.8947368421052632,
conditional_validity,COCO val,GDino,0.2,per_category_horse,0.0295670995670995,,0.0441666666666666,0.4852504925415142,4.15,,1.3288833492567786,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_hot dog,0.0,,0.0,0.178687804068996,1.85,,0.7740064503047557,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_keyboard,0.0,,0.0,0.6583333333333333,0.9,,0.7727966141390659,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_kite,0.0,,0.0,0.2185714285714285,0.75,,0.6019066995733559,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_knife,0.0,,0.0,0.0841666666666666,0.2,,0.4612376552581162,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_laptop,0.0833333333333333,,0.0791666666666666,0.6866666666666666,2.0,,0.7781967733564228,20,outputs/per_category_table.csv,,,0.75,
conditional_validity,COCO val,GDino,0.2,per_category_microwave,0.4,,0.4,0.1,0.5,,0.9779222815927316,20,outputs/per_category_table.csv,,,0.6,
conditional_validity,COCO val,GDino,0.2,per_category_motorcycle,0.0,,0.0,0.2497513107807225,1.3,,0.5651948737462584,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_mouse,0.0,,0.0,0.4,0.5,,0.701816868339592,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_orange,0.1399999999999999,,0.125,0.2166666666666666,0.85,,1.6806973800068896,20,outputs/per_category_table.csv,,,0.85,
conditional_validity,COCO val,GDino,0.2,per_category_oven,0.4210526315789473,,0.4210526315789473,0.0,0.4736842105263157,,0.9998056081327272,20,outputs/per_category_table.csv,,,0.5789473684210527,
conditional_validity,COCO val,GDino,0.2,per_category_parking meter,0.2,,0.2,0.0,0.2,,2.841194529575408,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.2,per_category_person,0.0345897926577994,,0.0252809967184544,0.2857258673279522,57.6,,1.5177791086790158,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_pizza,0.0,,0.0,0.3352565563091879,2.0526315789473686,,0.9097088197909536,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_potted plant,0.135,,0.1416666666666666,0.3036507936507936,1.6,,1.5325486644496824,20,outputs/per_category_table.csv,,,0.85,
conditional_validity,COCO val,GDino,0.2,per_category_refrigerator,0.0,,0.0,0.2583333333333333,0.45,,0.7249856608462684,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_remote,0.0,,0.0,0.099084249084249,0.25,,0.4757892797196156,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_sandwich,0.0,,0.0,0.3018055555555555,0.6,,0.4411840531263533,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_scissors,0.0,,0.0,0.0,0.0,,0.5176254570088958,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_sheep,0.01,,0.01,0.2061741586586787,2.5,,1.0249884003416472,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_sink,0.0,,0.0,0.3255853174603175,1.7,,0.5729259434230444,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_skateboard,0.0916666666666666,,0.0916666666666666,0.2784523809523809,0.9,,1.1873877500751413,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.2,per_category_skis,0.1416666666666666,,0.1416666666666666,0.0925898407148407,0.95,,0.5478675005873855,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.2,per_category_snowboard,0.0,,0.0,0.2214285714285714,0.8,,0.6232314943924667,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_spoon,0.0,,0.0,0.1229166666666666,0.2,,0.6641459585485637,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_sports ball,0.0,,0.0,0.0,0.0,,0.4105715399923706,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_stop sign,0.0,,0.0,0.6,1.05,,0.5417940030884004,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_suitcase,0.0,,0.0,0.1287940779550686,0.45,,0.5953421503699348,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_surfboard,0.0,,0.0,0.4087301587301587,2.05,,0.5127362527482459,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_teddy bear,0.0625,,0.0458333333333333,0.3701063429324299,2.3,,0.9944549699672912,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.2,per_category_tennis racket,0.0,,0.0,0.0,0.0,,0.4476805406053825,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_tie,0.0,,0.0,0.2985732323232323,1.8,,0.5134596340937906,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_toaster,0.0,,0.0,0.1125,0.15,,0.4109358989323511,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_toilet,0.0891666666666666,,0.0891666666666666,0.4832936507936508,2.75,,0.7629693800763114,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.2,per_category_toothbrush,0.35,,0.35,0.0,0.35,,0.9208838909186248,20,outputs/per_category_table.csv,,,0.65,
conditional_validity,COCO val,GDino,0.2,per_category_traffic light,0.0,,0.0,0.1111724386724386,0.75,,0.6100663551683677,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_train,0.0,,0.0,0.6526902876535229,3.7,,0.5906862896082055,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_truck,0.0,,0.0,0.025,0.05,,0.5078461120453015,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_tv,0.0,,0.0,0.2408333333333333,0.6,,0.5043691055396972,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_umbrella,0.0349999999999999,,0.03125,0.2569047619047618,1.0,,0.6363773198806499,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,COCO val,GDino,0.2,per_category_vase,0.0,,0.0,0.0648809523809523,0.2,,0.7326968949622156,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_wine glass,0.0,,0.0,0.2784485251590515,2.35,,0.7991068111184264,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,per_category_zebra,0.0225,,0.0433333333333333,0.5016606884237796,8.6,,0.7302762719528498,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.05,per_category_aeroplane,0.3345833333333333,,0.3345833333333333,0.2993443362193362,4.0,,1.4695231121772945,20,outputs/per_category_table.csv,,,0.25,
conditional_validity,VOC 2012,GDino,0.05,per_category_bicycle,0.0375,,0.0375,0.2360166141048493,2.35,,0.5887134992132836,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,VOC 2012,GDino,0.05,per_category_bird,0.0098214285714285,,0.0133333333333333,0.4144473823767302,7.05,,0.531041727156224,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,VOC 2012,GDino,0.05,per_category_boat,0.0,,0.0,0.1252290764790764,1.3,,0.4711787339258809,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.05,per_category_bottle,0.0458333333333333,,0.0458333333333333,0.2374629505232953,4.0,,0.5344522538177181,20,outputs/per_category_table.csv,,,0.85,
conditional_validity,VOC 2012,GDino,0.05,per_category_bus,0.3416666666666667,,0.3416666666666667,0.22,0.8,,0.9737322453794534,20,outputs/per_category_table.csv,,,0.55,
conditional_validity,VOC 2012,GDino,0.05,per_category_car,0.0,,0.0,0.0701196041366812,2.45,,0.4418297112005723,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.05,per_category_cat,0.0423649267399267,,0.0457855339105339,0.5211242440257867,11.35,,1.9911909430339687,20,outputs/per_category_table.csv,,,0.65,
conditional_validity,VOC 2012,GDino,0.05,per_category_chair,0.0,,0.0,0.011750700280112,0.15,,0.4532391026151599,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.05,per_category_cow,0.0827380952380952,,0.1041666666666666,0.7013490675990676,2.95,,1.901142065025877,20,outputs/per_category_table.csv,,,0.75,
conditional_validity,VOC 2012,GDino,0.05,per_category_diningtable,0.0,,0.0,0.0,0.0,,0.5825104619674824,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.05,per_category_dog,0.0458687146187146,,0.0458687146187146,0.592243315851675,10.8,,6.471487335978108,20,outputs/per_category_table.csv,,,0.5,
conditional_validity,VOC 2012,GDino,0.05,per_category_horse,0.0222222222222222,,0.0266666666666666,0.4604013981187894,4.75,,0.6813579555043661,20,outputs/per_category_table.csv,,,0.85,
conditional_validity,VOC 2012,GDino,0.05,per_category_motorbike,0.05625,,0.0654761904761904,0.3032287286157255,3.7,,0.9985710721429416,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,VOC 2012,GDino,0.05,per_category_person,0.0063314968430378,,0.0036966734376519,0.269605228986866,85.45,,0.8870524369736816,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.05,per_category_pottedplant,0.0,,0.0,0.0022727272727272,0.05,,0.7274618399281957,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.05,per_category_sheep,0.0055555555555555,,0.0027777777777777,0.3399999999999999,1.0,,0.9107161319853468,20,outputs/per_category_table.csv,,,0.95,
conditional_validity,VOC 2012,GDino,0.05,per_category_sofa,0.1058333333333333,,0.1083333333333333,0.4858775946275946,2.7,,0.7545662781425543,20,outputs/per_category_table.csv,,,0.75,
conditional_validity,VOC 2012,GDino,0.05,per_category_train,0.2799999999999999,,0.2799999999999999,0.3690674603174603,3.3,,1.1387591153215002,20,outputs/per_category_table.csv,,,0.3,
conditional_validity,VOC 2012,GDino,0.05,per_category_tvmonitor,0.6375,,0.6375,0.0567051004551004,1.8,,2.1845009683694503,20,outputs/per_category_table.csv,,,0.2,
conditional_validity,VOC 2012,GDino,0.1,per_category_aeroplane,0.4148214285714285,,0.4148214285714285,0.3014276695526695,4.65,,1.4695231121772945,20,outputs/per_category_table.csv,,,0.15,
conditional_validity,VOC 2012,GDino,0.1,per_category_bicycle,0.1166666666666666,,0.1208333333333333,0.2972845128727481,3.3,,0.5887134992132836,20,outputs/per_category_table.csv,,,0.75,
conditional_validity,VOC 2012,GDino,0.1,per_category_bird,0.0076704545454545,,0.0107954545454545,0.5279942722877505,9.45,,0.531041727156224,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.1,per_category_boat,0.0,,0.0,0.162642698537095,1.8,,0.4711787339258809,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.1,per_category_bottle,0.0507763975155279,,0.0583333333333333,0.4456730274833723,7.5,,0.5344522538177181,20,outputs/per_category_table.csv,,,0.85,
conditional_validity,VOC 2012,GDino,0.1,per_category_bus,0.3416666666666667,,0.3416666666666667,0.22,0.8,,0.9737322453794534,20,outputs/per_category_table.csv,,,0.55,
conditional_validity,VOC 2012,GDino,0.1,per_category_car,0.0,,0.0,0.1077955820251298,3.85,,0.4418297112005723,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.1,per_category_cat,0.0479884698634698,,0.0540178571428571,0.5397440705594063,11.9,,1.9911909430339687,20,outputs/per_category_table.csv,,,0.85,
conditional_validity,VOC 2012,GDino,0.1,per_category_chair,0.05,,0.05,0.0231381260638226,0.45,,0.4532391026151599,20,outputs/per_category_table.csv,,,0.95,
conditional_validity,VOC 2012,GDino,0.1,per_category_cow,0.1410714285714285,,0.1716666666666666,0.7331256243756243,3.45,,1.901142065025877,20,outputs/per_category_table.csv,,,0.6,
conditional_validity,VOC 2012,GDino,0.1,per_category_diningtable,0.0,,0.0,0.0,0.0,,0.5825104619674824,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.1,per_category_dog,0.0625707625707625,,0.0631660006660006,0.6207806015793632,11.55,,6.471487335978108,20,outputs/per_category_table.csv,,,0.75,
conditional_validity,VOC 2012,GDino,0.1,per_category_horse,0.0479978354978355,,0.0563095238095238,0.5172686974860887,5.65,,0.6813579555043661,20,outputs/per_category_table.csv,,,0.75,
conditional_validity,VOC 2012,GDino,0.1,per_category_motorbike,0.07875,,0.0863095238095238,0.3201611017980987,4.1,,0.9985710721429416,20,outputs/per_category_table.csv,,,0.7,
conditional_validity,VOC 2012,GDino,0.1,per_category_person,0.0183419824776368,,0.01019941777922,0.3653629195444584,117.55,,0.8870524369736816,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.1,per_category_pottedplant,0.0,,0.0,0.0409786548398163,0.7,,0.7274618399281957,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.1,per_category_sheep,0.0388888888888888,,0.0361111111111111,0.35,1.15,,0.9107161319853468,20,outputs/per_category_table.csv,,,0.85,
conditional_validity,VOC 2012,GDino,0.1,per_category_sofa,0.1291666666666666,,0.1391666666666666,0.5421275946275946,2.95,,0.7545662781425543,20,outputs/per_category_table.csv,,,0.6,
conditional_validity,VOC 2012,GDino,0.1,per_category_train,0.2799999999999999,,0.2799999999999999,0.3690674603174603,3.3,,1.1387591153215002,20,outputs/per_category_table.csv,,,0.3,
conditional_validity,VOC 2012,GDino,0.1,per_category_tvmonitor,0.6925,,0.6925,0.0567051004551004,2.3,,2.1845009683694503,20,outputs/per_category_table.csv,,,0.15,
conditional_validity,VOC 2012,GDino,0.15,per_category_aeroplane,0.4470833333333333,,0.4470833333333333,0.3014276695526695,4.95,,1.4695231121772945,20,outputs/per_category_table.csv,,,0.1,
conditional_validity,VOC 2012,GDino,0.15,per_category_bicycle,0.125,,0.1308333333333333,0.3110345128727482,3.5,,0.5887134992132836,20,outputs/per_category_table.csv,,,0.7,
conditional_validity,VOC 2012,GDino,0.15,per_category_bird,0.0076704545454545,,0.0107954545454545,0.5703296036230819,10.3,,0.531041727156224,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.15,per_category_boat,0.0,,0.0,0.1837001480320445,2.1,,0.4711787339258809,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.15,per_category_bottle,0.1630026455026454,,0.1547222222222222,0.4760046690219104,8.45,,0.5344522538177181,20,outputs/per_category_table.csv,,,0.65,
conditional_validity,VOC 2012,GDino,0.15,per_category_bus,0.3916666666666666,,0.3916666666666666,0.2325,0.9,,0.9737322453794534,20,outputs/per_category_table.csv,,,0.5,
conditional_validity,VOC 2012,GDino,0.15,per_category_car,0.0,,0.0,0.132616888578054,4.65,,0.4418297112005723,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.15,per_category_cat,0.0643888954183072,,0.0719308877397112,0.5522824094135347,12.45,,1.9911909430339687,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,VOC 2012,GDino,0.15,per_category_chair,0.05,,0.05,0.0624883444871835,1.4,,0.4532391026151599,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,VOC 2012,GDino,0.15,per_category_cow,0.1522435897435897,,0.1776041666666666,0.7369717782217782,3.75,,1.901142065025877,20,outputs/per_category_table.csv,,,0.6,
conditional_validity,VOC 2012,GDino,0.15,per_category_diningtable,0.0,,0.0,0.0,0.0,,0.5825104619674824,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.15,per_category_dog,0.0660341864018334,,0.0679965867465867,0.6519430889028413,12.3,,6.471487335978108,20,outputs/per_category_table.csv,,,0.95,
conditional_validity,VOC 2012,GDino,0.15,per_category_horse,0.0831684981684981,,0.0967857142857142,0.5275067927241841,6.0,,0.6813579555043661,20,outputs/per_category_table.csv,,,0.65,
conditional_validity,VOC 2012,GDino,0.15,per_category_motorbike,0.07625,,0.0946428571428571,0.3469933667553636,4.6,,0.9985710721429416,20,outputs/per_category_table.csv,,,0.7,
conditional_validity,VOC 2012,GDino,0.15,per_category_person,0.0332846417629356,,0.0159583257317742,0.4127012805029033,134.85,,0.8870524369736816,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.15,per_category_pottedplant,0.0,,0.0,0.0953779105548615,1.25,,0.7274618399281957,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.15,per_category_sheep,0.1933333333333333,,0.1916666666666666,0.35,1.35,,0.9107161319853468,20,outputs/per_category_table.csv,,,0.7,
conditional_validity,VOC 2012,GDino,0.15,per_category_sofa,0.195,,0.2066666666666666,0.5421275946275946,3.25,,0.7545662781425543,20,outputs/per_category_table.csv,,,0.5,
conditional_validity,VOC 2012,GDino,0.15,per_category_train,0.2774999999999999,,0.2774999999999999,0.3829136141636141,3.45,,1.1387591153215002,20,outputs/per_category_table.csv,,,0.3,
conditional_validity,VOC 2012,GDino,0.15,per_category_tvmonitor,0.6591666666666667,,0.6591666666666667,0.0838845876345876,2.6,,2.1845009683694503,20,outputs/per_category_table.csv,,,0.15,
conditional_validity,VOC 2012,GDino,0.2,per_category_aeroplane,0.4893650793650794,,0.4893650793650794,0.306983225108225,5.5,,1.4695231121772945,20,outputs/per_category_table.csv,,,0.1,
conditional_validity,VOC 2012,GDino,0.2,per_category_bicycle,0.1216666666666666,,0.1341666666666666,0.3501450755127225,3.8,,0.5887134992132836,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,VOC 2012,GDino,0.2,per_category_bird,0.0076704545454545,,0.0107954545454545,0.5786989729924512,10.55,,0.531041727156224,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.2,per_category_boat,0.0125,,0.0125,0.2188854368811265,2.55,,0.4711787339258809,20,outputs/per_category_table.csv,,,0.95,
conditional_validity,VOC 2012,GDino,0.2,per_category_bottle,0.1738359788359788,,0.1647222222222222,0.4945869201041614,8.8,,0.5344522538177181,20,outputs/per_category_table.csv,,,0.7,
conditional_validity,VOC 2012,GDino,0.2,per_category_bus,0.4,,0.4,0.245,1.0,,0.9737322453794534,20,outputs/per_category_table.csv,,,0.5,
